'Elapsed time','V5','MLII'
35.400,-0.100,0.325
35.403,-0.080,0.365
35.406,-0.120,0.425
35.408,-0.200,0.535
35.411,-0.275,0.690
35.414,-0.310,0.825
35.417,-0.340,0.980
35.419,-0.405,1.100
35.422,-0.485,1.225
35.425,-0.575,1.390
35.428,-0.585,1.585
35.431,-0.530,1.790
35.433,-0.430,1.970
35.436,-0.290,2.020
35.439,-0.165,1.895
35.442,-0.075,1.600
35.444,-0.035,1.155
35.447,-0.060,0.685
35.450,-0.210,0.305
35.453,-0.445,0.080
35.456,-0.605,-0.020
35.458,-0.670,-0.045
35.461,-0.630,-0.020
35.464,-0.545,0.005
35.467,-0.435,0.030
35.469,-0.330,0.015
35.472,-0.255,0.005
35.475,-0.225,-0.010
35.478,-0.210,-0.005
35.481,-0.175,-0.010
35.483,-0.155,-0.020
35.486,-0.150,-0.050
35.489,-0.165,-0.060
35.492,-0.175,-0.070
35.494,-0.170,-0.055
35.497,-0.150,-0.060
35.500,-0.125,-0.050
35.503,-0.130,-0.050
35.506,-0.135,-0.065
35.508,-0.135,-0.075
35.511,-0.135,-0.065
35.514,-0.125,-0.065
35.517,-0.115,-0.050
35.519,-0.105,-0.065
35.522,-0.115,-0.070
35.525,-0.120,-0.070
35.528,-0.120,-0.080
35.531,-0.105,-0.050
35.533,-0.085,-0.050
35.536,-0.090,-0.050
35.539,-0.095,-0.070
35.542,-0.110,-0.085
35.544,-0.115,-0.080
35.547,-0.095,-0.070
35.550,-0.080,-0.070
35.553,-0.080,-0.070
35.556,-0.095,-0.090
35.558,-0.095,-0.100
35.561,-0.110,-0.100
35.564,-0.110,-0.090
35.567,-0.070,-0.070
35.569,-0.065,-0.090
35.572,-0.085,-0.105
35.575,-0.095,-0.105
35.578,-0.090,-0.100
35.581,-0.080,-0.085
35.583,-0.055,-0.095
35.586,-0.070,-0.115
35.589,-0.065,-0.115
35.592,-0.070,-0.110
35.594,-0.080,-0.095
35.597,-0.070,-0.085
35.600,-0.055,-0.085
35.603,-0.080,-0.095
35.606,-0.085,-0.110
35.608,-0.090,-0.115
35.611,-0.070,-0.105
35.614,-0.060,-0.080
35.617,-0.060,-0.080
35.619,-0.055,-0.095
35.622,-0.070,-0.105
35.625,-0.070,-0.100
35.628,-0.055,-0.100
35.631,-0.055,-0.095
35.633,-0.035,-0.075
35.636,-0.040,-0.090
35.639,-0.045,-0.090
35.642,-0.050,-0.095
35.644,-0.060,-0.090
35.647,-0.035,-0.075
35.650,-0.020,-0.065
35.653,-0.010,-0.070
35.656,-0.040,-0.095
35.658,-0.045,-0.085
35.661,-0.035,-0.080
35.664,-0.020,-0.065
35.667,0.000,-0.070
35.669,0.000,-0.060
35.672,-0.005,-0.075
35.675,-0.010,-0.085
35.678,-0.020,-0.060
35.681,0.010,-0.055
35.683,0.030,-0.045
35.686,0.030,-0.040
35.689,0.030,-0.040
35.692,0.020,-0.035
35.694,0.025,-0.030
35.697,0.035,-0.010
35.700,0.060,0.005
35.703,0.060,0.000
35.706,0.055,-0.005
35.708,0.045,0.010
35.711,0.040,0.025
35.714,0.065,0.050
35.717,0.080,0.075
35.719,0.065,0.080
35.722,0.065,0.075
35.725,0.060,0.085
35.728,0.055,0.100
35.731,0.075,0.140
35.733,0.095,0.155
35.736,0.085,0.170
35.739,0.065,0.165
35.742,0.060,0.155
35.744,0.060,0.180
35.747,0.075,0.205
35.750,0.075,0.205
35.753,0.065,0.190
35.756,0.055,0.195
35.758,0.040,0.180
35.761,0.030,0.195
35.764,0.025,0.190
35.767,0.020,0.180
35.769,0.020,0.170
35.772,0.010,0.150
35.775,-0.010,0.135
35.778,-0.015,0.140
35.781,-0.025,0.150
35.783,-0.015,0.150
35.786,-0.035,0.110
35.789,-0.050,0.090
35.792,-0.070,0.085
35.794,-0.080,0.070
35.797,-0.070,0.085
35.800,-0.065,0.095
35.803,-0.075,0.080
35.806,-0.110,0.055
35.808,-0.110,0.040
35.811,-0.120,0.050
35.814,-0.110,0.055
35.817,-0.110,0.070
35.819,-0.100,0.055
35.822,-0.110,0.045
35.825,-0.115,0.035
35.828,-0.110,0.050
35.831,-0.115,0.050
35.833,-0.095,0.050
35.836,-0.095,0.030
35.839,-0.110,0.015
35.842,-0.120,0.015
35.844,-0.130,0.040
35.847,-0.115,0.050
35.850,-0.100,0.040
35.853,-0.115,0.040
35.856,-0.120,0.015
35.858,-0.135,0.010
35.861,-0.160,0.015
35.864,-0.135,0.025
35.867,-0.115,0.045
35.869,-0.120,0.025
35.872,-0.125,0.015
35.875,-0.145,0.010
35.878,-0.155,0.015
35.881,-0.125,0.035
35.883,-0.105,0.030
35.886,-0.115,0.025
35.889,-0.130,0.015
35.892,-0.125,0.005
35.894,-0.135,0.015
35.897,-0.130,0.020
35.900,-0.100,0.035
35.903,-0.105,0.015
35.906,-0.135,0.000
35.908,-0.125,0.010
35.911,-0.130,0.020
35.914,-0.125,0.035
35.917,-0.105,0.045
35.919,-0.100,0.035
35.922,-0.120,0.015
35.925,-0.135,0.015
35.928,-0.130,0.015
35.931,-0.115,0.045
35.933,-0.105,0.055
35.936,-0.100,0.040
35.939,-0.115,0.015
35.942,-0.125,0.025
35.944,-0.135,0.035
35.947,-0.115,0.035
35.950,-0.120,0.050
35.953,-0.115,0.055
35.956,-0.125,0.025
35.958,-0.135,0.025
35.961,-0.135,0.035
35.964,-0.120,0.045
35.967,-0.110,0.045
35.969,-0.110,0.035
35.972,-0.130,0.010
35.975,-0.140,0.015
35.978,-0.130,0.020
35.981,-0.130,0.040
35.983,-0.110,0.045
35.986,-0.135,0.035
35.989,-0.135,0.025
35.992,-0.150,0.015
35.994,-0.145,0.025
35.997,-0.125,0.040
36.000,-0.125,0.040
36.003,-0.130,0.020
36.006,-0.135,0.020
36.008,-0.160,-0.005
36.011,-0.155,0.010
36.014,-0.165,0.025
36.017,-0.155,0.030
36.019,-0.130,0.010
36.022,-0.155,0.005
36.025,-0.160,-0.005
36.028,-0.165,0.010
36.031,-0.165,0.025
36.033,-0.145,0.020
36.036,-0.145,0.025
36.039,-0.160,0.010
36.042,-0.170,0.005
36.044,-0.165,0.010
36.047,-0.160,0.025
36.050,-0.135,0.030
36.053,-0.135,0.010
36.056,-0.160,-0.010
36.058,-0.180,-0.010
36.061,-0.190,0.000
36.064,-0.155,0.020
36.067,-0.160,0.025
36.069,-0.155,0.015
36.072,-0.170,-0.010
36.075,-0.170,-0.010
36.078,-0.175,0.000
36.081,-0.170,-0.005
36.083,-0.160,0.010
36.086,-0.170,0.000
36.089,-0.165,-0.010
36.092,-0.190,-0.005
36.094,-0.185,-0.005
36.097,-0.165,0.010
36.100,-0.155,0.005
36.103,-0.170,-0.005
36.106,-0.185,-0.015
36.108,-0.190,-0.025
36.111,-0.195,-0.010
36.114,-0.175,0.005
36.117,-0.170,0.005
36.119,-0.175,0.000
36.122,-0.185,-0.015
36.125,-0.190,-0.020
36.128,-0.195,-0.010
36.131,-0.190,0.010
36.133,-0.180,0.010
36.136,-0.185,0.000
36.139,-0.175,-0.005
36.142,-0.215,-0.015
36.144,-0.205,-0.010
36.147,-0.195,0.020
36.150,-0.180,0.015
36.153,-0.165,-0.005
36.156,-0.190,-0.015
36.158,-0.195,-0.015
36.161,-0.195,-0.005
36.164,-0.185,0.010
36.167,-0.170,0.005
36.169,-0.175,-0.010
36.172,-0.200,-0.020
36.175,-0.205,-0.020
36.178,-0.230,-0.010
36.181,-0.205,0.000
36.183,-0.170,0.010
36.186,-0.185,-0.005
36.189,-0.185,-0.015
36.192,-0.200,-0.025
36.194,-0.195,-0.015
36.197,-0.180,0.010
36.200,-0.170,0.005
36.203,-0.170,0.005
36.206,-0.180,-0.020
36.208,-0.190,-0.010
36.211,-0.200,-0.015
36.214,-0.180,0.005
36.217,-0.165,0.005
36.219,-0.165,-0.005
36.222,-0.165,0.000
36.225,-0.185,-0.010
36.228,-0.190,0.000
36.231,-0.180,0.005
36.233,-0.165,0.010
36.236,-0.170,-0.005
36.239,-0.180,-0.015
36.242,-0.190,-0.015
36.244,-0.195,-0.010
36.247,-0.185,0.015
36.250,-0.160,0.020
36.253,-0.160,0.015
36.256,-0.175,0.005
36.258,-0.195,-0.010
36.261,-0.195,0.000
36.264,-0.175,0.015
36.267,-0.160,0.020
36.269,-0.165,0.015
36.272,-0.185,0.010
36.275,-0.200,0.000
36.278,-0.215,0.015
36.281,-0.200,0.025
36.283,-0.160,0.015
36.286,-0.170,0.020
36.289,-0.185,-0.010
36.292,-0.180,0.015
36.294,-0.165,0.025
36.297,-0.150,0.035
36.300,-0.140,0.060
36.303,-0.145,0.055
36.306,-0.140,0.040
36.308,-0.150,0.045
36.311,-0.140,0.065
36.314,-0.130,0.060
36.317,-0.115,0.060
36.319,-0.110,0.065
36.322,-0.100,0.065
36.325,-0.110,0.065
36.328,-0.115,0.080
36.331,-0.095,0.085
36.333,-0.090,0.085
36.336,-0.110,0.090
36.339,-0.135,0.065
36.342,-0.140,0.045
36.344,-0.145,0.060
36.347,-0.145,0.060
36.350,-0.130,0.060
36.353,-0.145,0.045
36.356,-0.170,0.035
36.358,-0.180,0.030
36.361,-0.180,0.045
36.364,-0.170,0.060
36.367,-0.145,0.070
36.369,-0.150,0.065
36.372,-0.165,0.055
36.375,-0.175,0.060
36.378,-0.160,0.075
36.381,-0.145,0.075
36.383,-0.130,0.085
36.386,-0.130,0.075
36.389,-0.135,0.045
36.392,-0.145,0.040
36.394,-0.155,0.025
36.397,-0.170,0.040
36.400,-0.165,0.040
36.403,-0.185,0.030
36.406,-0.210,0.020
36.408,-0.215,0.015
36.411,-0.220,0.025
36.414,-0.205,0.035
36.417,-0.190,0.055
36.419,-0.200,0.040
36.422,-0.200,0.025
36.425,-0.205,0.025
36.428,-0.220,0.020
36.431,-0.215,0.035
36.433,-0.190,0.030
36.436,-0.205,0.025
36.439,-0.200,0.020
36.442,-0.215,0.020
36.444,-0.225,0.030
36.447,-0.215,0.050
36.450,-0.185,0.035
36.453,-0.200,0.020
36.456,-0.195,0.015
36.458,-0.220,0.010
36.461,-0.225,0.015
36.464,-0.205,0.035
36.467,-0.190,0.050
36.469,-0.190,0.035
36.472,-0.200,0.020
36.475,-0.230,0.015
36.478,-0.225,0.015
36.481,-0.200,0.035
36.483,-0.195,0.040
36.486,-0.190,0.045
36.489,-0.205,0.025
36.492,-0.200,0.035
36.494,-0.200,0.055
36.497,-0.195,0.095
36.500,-0.160,0.115
36.503,-0.165,0.135
36.506,-0.160,0.135
36.508,-0.150,0.210
36.511,-0.135,0.275
36.514,-0.110,0.335
36.517,-0.070,0.380
36.519,-0.110,0.465
36.522,-0.180,0.560
36.525,-0.250,0.700
36.528,-0.305,0.855
36.531,-0.330,1.030
36.533,-0.360,1.180
36.536,-0.445,1.325
36.539,-0.515,1.460
36.542,-0.540,1.640
36.544,-0.485,1.865
36.547,-0.365,2.015
36.550,-0.225,2.030
36.553,-0.110,1.875
36.556,-0.030,1.565
36.558,-0.005,1.100
36.561,-0.070,0.630
36.564,-0.245,0.290
36.567,-0.450,0.100
36.569,-0.615,0.000
36.572,-0.665,-0.035
36.575,-0.640,-0.040
36.578,-0.575,-0.005
36.581,-0.465,0.020
36.583,-0.335,0.025
36.586,-0.255,0.015
36.589,-0.220,-0.005
36.592,-0.220,-0.025
36.594,-0.225,-0.035
36.597,-0.195,-0.025
36.600,-0.170,-0.035
36.603,-0.170,-0.050
36.606,-0.175,-0.065
36.608,-0.175,-0.075
36.611,-0.165,-0.070
36.614,-0.170,-0.055
36.617,-0.140,-0.060
36.619,-0.140,-0.070
36.622,-0.145,-0.090
36.625,-0.150,-0.085
36.628,-0.155,-0.070
36.631,-0.125,-0.070
36.633,-0.110,-0.060
36.636,-0.115,-0.070
36.639,-0.115,-0.090
36.642,-0.125,-0.090
36.644,-0.130,-0.085
36.647,-0.115,-0.070
36.650,-0.090,-0.070
36.653,-0.100,-0.085
36.656,-0.105,-0.105
36.658,-0.115,-0.110
36.661,-0.105,-0.100
36.664,-0.105,-0.100
36.667,-0.100,-0.080
36.669,-0.100,-0.100
36.672,-0.100,-0.110
36.675,-0.110,-0.110
36.678,-0.105,-0.105
36.681,-0.095,-0.090
36.683,-0.080,-0.100
36.686,-0.095,-0.105
36.689,-0.095,-0.125
36.692,-0.110,-0.125
36.694,-0.105,-0.110
36.697,-0.095,-0.115
36.700,-0.075,-0.100
36.703,-0.095,-0.120
36.706,-0.095,-0.140
36.708,-0.105,-0.125
36.711,-0.100,-0.120
36.714,-0.090,-0.105
36.717,-0.070,-0.110
36.719,-0.075,-0.130
36.722,-0.075,-0.120
36.725,-0.085,-0.125
36.728,-0.075,-0.110
36.731,-0.065,-0.095
36.733,-0.050,-0.095
36.736,-0.065,-0.100
36.739,-0.055,-0.115
36.742,-0.065,-0.105
36.744,-0.065,-0.100
36.747,-0.055,-0.080
36.750,-0.035,-0.100
36.753,-0.035,-0.095
36.756,-0.035,-0.105
36.758,-0.050,-0.110
36.761,-0.040,-0.100
36.764,-0.030,-0.075
36.767,-0.015,-0.075
36.769,-0.020,-0.090
36.772,-0.035,-0.095
36.775,-0.030,-0.105
36.778,-0.035,-0.075
36.781,-0.015,-0.065
36.783,0.005,-0.060
36.786,0.015,-0.055
36.789,0.000,-0.055
36.792,-0.005,-0.065
36.794,0.000,-0.050
36.797,0.025,-0.030
36.800,0.040,-0.010
36.803,0.045,0.015
36.806,0.040,-0.005
36.808,0.025,0.010
36.811,0.035,0.015
36.814,0.055,0.050
36.817,0.065,0.060
36.819,0.060,0.075
36.822,0.060,0.075
36.825,0.055,0.095
36.828,0.055,0.120
36.831,0.070,0.140
36.833,0.080,0.150
36.836,0.085,0.145
36.839,0.050,0.155
36.842,0.040,0.160
36.844,0.045,0.175
36.847,0.060,0.205
36.850,0.070,0.205
36.853,0.065,0.195
36.856,0.045,0.185
36.858,0.030,0.170
36.861,0.015,0.175
36.864,0.010,0.180
36.867,0.010,0.185
36.869,0.000,0.155
36.872,-0.015,0.125
36.875,-0.050,0.110
36.878,-0.065,0.100
36.881,-0.060,0.115
36.883,-0.050,0.100
36.886,-0.060,0.090
36.889,-0.090,0.065
36.892,-0.120,0.055
36.894,-0.125,0.050
36.897,-0.115,0.065
36.900,-0.110,0.065
36.903,-0.105,0.060
36.906,-0.120,0.035
36.908,-0.140,0.040
36.911,-0.140,0.025
36.914,-0.120,0.045
36.917,-0.120,0.030
36.919,-0.125,0.035
36.922,-0.130,0.015
36.925,-0.140,0.020
36.928,-0.145,0.025
36.931,-0.135,0.030
36.933,-0.120,0.030
36.936,-0.135,0.025
36.939,-0.150,0.015
36.942,-0.155,0.000
36.944,-0.155,0.020
36.947,-0.145,0.025
36.950,-0.120,0.030
36.953,-0.130,0.025
36.956,-0.145,-0.005
36.958,-0.175,0.000
36.961,-0.160,0.000
36.964,-0.145,0.020
36.967,-0.150,0.015
36.969,-0.140,0.010
36.972,-0.145,0.000
36.975,-0.160,-0.010
36.978,-0.155,0.000
36.981,-0.145,0.010
36.983,-0.135,0.020
36.986,-0.135,0.010
36.989,-0.145,-0.010
36.992,-0.150,0.000
36.994,-0.150,0.015
36.997,-0.140,0.020
37.000,-0.135,0.025
37.003,-0.115,0.015
37.006,-0.130,0.000
37.008,-0.135,0.000
37.011,-0.165,0.010
37.014,-0.135,0.025
37.017,-0.115,0.035
37.019,-0.110,0.015
37.022,-0.130,0.020
37.025,-0.140,0.015
37.028,-0.145,0.020
37.031,-0.140,0.035
37.033,-0.135,0.055
37.036,-0.120,0.025
37.039,-0.150,0.020
37.042,-0.145,0.005
37.044,-0.145,0.030
37.047,-0.130,0.035
37.050,-0.110,0.040
37.053,-0.130,0.035
37.056,-0.145,0.010
37.058,-0.160,0.010
37.061,-0.150,0.010
37.064,-0.135,0.030
37.067,-0.130,0.035
37.069,-0.130,0.025
37.072,-0.155,0.005
37.075,-0.155,0.010
37.078,-0.170,0.030
37.081,-0.145,0.035
37.083,-0.140,0.025
37.086,-0.145,0.025
37.089,-0.150,0.005
37.092,-0.175,0.005
37.094,-0.180,0.020
37.097,-0.180,0.015
37.100,-0.160,0.030
37.103,-0.150,0.010
37.106,-0.165,0.000
37.108,-0.180,0.005
37.111,-0.180,0.010
37.114,-0.190,0.015
37.117,-0.165,0.020
37.119,-0.170,0.025
37.122,-0.195,-0.010
37.125,-0.195,0.000
37.128,-0.195,-0.010
37.131,-0.180,0.015
37.133,-0.175,0.005
37.136,-0.180,-0.010
37.139,-0.180,-0.010
37.142,-0.200,-0.020
37.144,-0.195,-0.005
37.147,-0.185,0.000
37.150,-0.170,0.015
37.153,-0.180,0.010
37.156,-0.185,-0.005
37.158,-0.200,-0.020
37.161,-0.205,-0.015
37.164,-0.205,-0.010
37.167,-0.180,-0.005
37.169,-0.185,-0.015
37.172,-0.195,-0.010
37.175,-0.225,-0.010
37.178,-0.210,-0.010
37.181,-0.200,-0.005
37.183,-0.200,0.000
37.186,-0.190,-0.005
37.189,-0.190,-0.020
37.192,-0.210,-0.020
37.194,-0.205,-0.020
37.197,-0.205,0.000
37.200,-0.190,-0.005
37.203,-0.190,-0.010
37.206,-0.195,-0.020
37.208,-0.225,-0.010
37.211,-0.220,-0.005
37.214,-0.215,0.005
37.217,-0.205,0.000
37.219,-0.205,-0.005
37.222,-0.200,-0.025
37.225,-0.220,-0.025
37.228,-0.215,-0.015
37.231,-0.200,-0.005
37.233,-0.185,0.005
37.236,-0.195,-0.010
37.239,-0.200,-0.010
37.242,-0.210,-0.020
37.244,-0.215,-0.015
37.247,-0.205,-0.005
37.250,-0.195,0.005
37.253,-0.195,-0.005
37.256,-0.200,-0.020
37.258,-0.220,-0.015
37.261,-0.215,-0.015
37.264,-0.205,0.000
37.267,-0.190,-0.005
37.269,-0.200,-0.005
37.272,-0.205,-0.020
37.275,-0.230,-0.025
37.278,-0.220,-0.010
37.281,-0.220,-0.015
37.283,-0.200,-0.005
37.286,-0.205,-0.020
37.289,-0.215,-0.025
37.292,-0.220,-0.035
37.294,-0.230,-0.020
37.297,-0.205,0.005
37.300,-0.195,0.000
37.303,-0.195,-0.005
37.306,-0.210,-0.015
37.308,-0.220,-0.020
37.311,-0.215,-0.025
37.314,-0.210,-0.005
37.317,-0.190,0.000
37.319,-0.195,-0.020
37.322,-0.205,-0.015
37.325,-0.230,-0.020
37.328,-0.230,-0.015
37.331,-0.205,0.010
37.333,-0.195,-0.010
37.336,-0.205,-0.005
37.339,-0.210,-0.020
37.342,-0.225,-0.035
37.344,-0.230,0.000
37.347,-0.210,0.000
37.350,-0.200,0.005
37.353,-0.200,0.000
37.356,-0.210,-0.025
37.358,-0.220,-0.020
37.361,-0.215,-0.010
37.364,-0.200,0.005
37.367,-0.190,0.000
37.369,-0.200,0.000
37.372,-0.205,-0.005
37.375,-0.220,-0.015
37.378,-0.220,-0.005
37.381,-0.200,0.005
37.383,-0.180,0.015
37.386,-0.185,0.010
37.389,-0.185,0.000
37.392,-0.205,-0.005
37.394,-0.190,0.015
37.397,-0.165,0.030
37.400,-0.155,0.045
37.403,-0.160,0.040
37.406,-0.150,0.020
37.408,-0.160,0.030
37.411,-0.165,0.035
37.414,-0.150,0.055
37.417,-0.135,0.060
37.419,-0.140,0.065
37.422,-0.140,0.040
37.425,-0.155,0.050
37.428,-0.150,0.045
37.431,-0.130,0.070
37.433,-0.120,0.070
37.436,-0.135,0.045
37.439,-0.160,0.025
37.442,-0.170,0.025
37.444,-0.190,0.035
37.447,-0.175,0.035
37.450,-0.175,0.040
37.453,-0.185,0.030
37.456,-0.200,0.030
37.458,-0.205,0.020
37.461,-0.200,0.040
37.464,-0.175,0.055
37.467,-0.165,0.065
37.469,-0.180,0.050
37.472,-0.190,0.020
37.475,-0.200,0.030
37.478,-0.190,0.035
37.481,-0.165,0.040
37.483,-0.145,0.040
37.486,-0.165,0.020
37.489,-0.190,-0.005
37.492,-0.215,-0.015
37.494,-0.225,0.005
37.497,-0.225,0.000
37.500,-0.215,0.010
37.503,-0.220,0.000
37.506,-0.235,-0.005
37.508,-0.240,-0.015
37.511,-0.245,0.000
37.514,-0.240,0.020
37.517,-0.220,0.000
37.519,-0.215,-0.005
37.522,-0.225,-0.010
37.525,-0.255,-0.020
37.528,-0.235,0.005
37.531,-0.235,0.010
37.533,-0.215,0.010
37.536,-0.220,0.000
37.539,-0.240,-0.010
37.542,-0.245,-0.025
37.544,-0.240,-0.010
37.547,-0.240,0.005
37.550,-0.215,0.000
37.553,-0.225,0.015
37.556,-0.235,-0.010
37.558,-0.250,-0.005
37.561,-0.260,0.005
37.564,-0.245,0.015
37.567,-0.235,0.015
37.569,-0.240,0.010
37.572,-0.260,-0.010
37.575,-0.260,0.005
37.578,-0.250,0.020
37.581,-0.235,0.050
37.583,-0.225,0.045
37.586,-0.215,0.045
37.589,-0.225,0.050
37.592,-0.220,0.070
37.594,-0.215,0.110
37.597,-0.200,0.165
37.600,-0.175,0.215
37.603,-0.135,0.270
37.606,-0.125,0.290
37.608,-0.140,0.350
37.611,-0.170,0.445
37.614,-0.240,0.580
37.617,-0.295,0.715
37.619,-0.330,0.845
37.622,-0.390,0.970
37.625,-0.455,1.110
37.628,-0.550,1.270
37.631,-0.605,1.440
37.633,-0.595,1.630
37.636,-0.540,1.820
37.639,-0.445,1.925
37.642,-0.330,1.915
37.644,-0.175,1.750
37.647,-0.085,1.450
37.650,-0.025,1.010
37.653,-0.085,0.545
37.656,-0.270,0.200
37.658,-0.495,0.030
37.661,-0.650,-0.035
37.664,-0.680,-0.060
37.667,-0.655,-0.055
37.669,-0.600,-0.030
37.672,-0.540,-0.020
37.675,-0.435,-0.030
37.678,-0.345,-0.015
37.681,-0.275,-0.010
37.683,-0.235,-0.020
37.686,-0.230,-0.045
37.689,-0.230,-0.065
37.692,-0.225,-0.070
37.694,-0.215,-0.075
37.697,-0.195,-0.060
37.700,-0.180,-0.065
37.703,-0.185,-0.085
37.706,-0.185,-0.105
37.708,-0.185,-0.105
37.711,-0.190,-0.095
37.714,-0.165,-0.085
37.717,-0.155,-0.090
37.719,-0.175,-0.095
37.722,-0.160,-0.110
37.725,-0.180,-0.105
37.728,-0.170,-0.090
37.731,-0.155,-0.085
37.733,-0.145,-0.080
37.736,-0.150,-0.100
37.739,-0.155,-0.130
37.742,-0.165,-0.115
37.744,-0.175,-0.110
37.747,-0.150,-0.100
37.750,-0.135,-0.095
37.753,-0.145,-0.100
37.756,-0.150,-0.125
37.758,-0.165,-0.140
37.761,-0.155,-0.115
37.764,-0.145,-0.110
37.767,-0.145,-0.115
37.769,-0.145,-0.125
37.772,-0.150,-0.135
37.775,-0.165,-0.135
37.778,-0.165,-0.125
37.781,-0.150,-0.115
37.783,-0.130,-0.110
37.786,-0.130,-0.130
37.789,-0.150,-0.145
37.792,-0.145,-0.135
37.794,-0.140,-0.130
37.797,-0.135,-0.105
37.800,-0.120,-0.105
37.803,-0.130,-0.120
37.806,-0.130,-0.135
37.808,-0.155,-0.120
37.811,-0.140,-0.125
37.814,-0.135,-0.110
37.817,-0.125,-0.100
37.819,-0.135,-0.115
37.822,-0.150,-0.125
37.825,-0.140,-0.130
37.828,-0.145,-0.115
37.831,-0.125,-0.105
37.833,-0.105,-0.100
37.836,-0.105,-0.115
37.839,-0.105,-0.125
37.842,-0.125,-0.115
37.844,-0.125,-0.110
37.847,-0.105,-0.105
37.850,-0.095,-0.090
37.853,-0.090,-0.115
37.856,-0.100,-0.115
37.858,-0.115,-0.115
37.861,-0.115,-0.110
37.864,-0.090,-0.070
37.867,-0.065,-0.080
37.869,-0.085,-0.085
37.872,-0.095,-0.105
37.875,-0.115,-0.100
37.878,-0.110,-0.100
37.881,-0.080,-0.070
37.883,-0.050,-0.070
37.886,-0.065,-0.065
37.889,-0.075,-0.075
37.892,-0.060,-0.075
37.894,-0.065,-0.055
37.897,-0.065,-0.055
37.900,-0.035,-0.035
37.903,-0.035,-0.035
37.906,-0.040,-0.035
37.908,-0.040,-0.035
37.911,-0.035,-0.005
37.914,-0.020,0.010
37.917,-0.015,0.030
37.919,-0.005,0.025
37.922,-0.010,0.025
37.925,-0.030,0.035
37.928,-0.025,0.060
37.931,-0.015,0.080
37.933,0.005,0.085
37.936,0.020,0.085
37.939,0.005,0.110
37.942,-0.005,0.110
37.944,-0.005,0.130
37.947,0.005,0.155
37.950,0.015,0.170
37.953,0.020,0.170
37.956,0.015,0.160
37.958,-0.015,0.175
37.961,-0.020,0.180
37.964,0.005,0.200
37.967,0.005,0.195
37.969,0.005,0.190
37.972,-0.020,0.165
37.975,-0.035,0.160
37.978,-0.050,0.170
37.981,-0.050,0.165
37.983,-0.030,0.175
37.986,-0.050,0.155
37.989,-0.065,0.135
37.992,-0.090,0.120
37.994,-0.085,0.130
37.997,-0.085,0.125
38.000,-0.080,0.125
38.003,-0.090,0.105
38.006,-0.115,0.075
38.008,-0.135,0.065
38.011,-0.140,0.080
38.014,-0.130,0.080
38.017,-0.125,0.075
38.019,-0.140,0.060
38.022,-0.155,0.045
38.025,-0.185,0.035
38.028,-0.165,0.040
38.031,-0.155,0.055
38.033,-0.160,0.040
38.036,-0.170,0.045
38.039,-0.175,0.035
38.042,-0.190,0.020
38.044,-0.185,0.025
38.047,-0.175,0.050
38.050,-0.160,0.055
38.053,-0.170,0.020
38.056,-0.180,0.015
38.058,-0.195,0.020
38.061,-0.200,0.040
38.064,-0.185,0.045
38.067,-0.175,0.040
38.069,-0.170,0.025
38.072,-0.195,0.010
38.075,-0.225,0.010
38.078,-0.215,0.020
38.081,-0.200,0.025
38.083,-0.180,0.030
38.086,-0.180,0.025
38.089,-0.190,0.015
38.092,-0.210,0.000
38.094,-0.205,0.010
38.097,-0.200,0.015
38.100,-0.200,0.020
38.103,-0.205,0.005
38.106,-0.205,0.000
38.108,-0.225,-0.010
38.111,-0.210,-0.005
38.114,-0.200,0.010
38.117,-0.185,0.005
38.119,-0.190,-0.005
38.122,-0.205,-0.015
38.125,-0.220,-0.005
38.128,-0.215,0.000
38.131,-0.210,0.010
38.133,-0.190,0.010
38.136,-0.185,-0.010
38.139,-0.200,-0.010
38.142,-0.210,-0.010
38.144,-0.200,-0.005
38.147,-0.190,0.005
38.150,-0.170,0.000
38.153,-0.185,0.005
38.156,-0.195,0.000
38.158,-0.200,-0.010
38.161,-0.205,-0.005
38.164,-0.195,0.025
38.167,-0.180,0.010
38.169,-0.185,-0.005
38.172,-0.200,-0.015
38.175,-0.215,-0.010
38.178,-0.215,0.000
38.181,-0.195,0.005
38.183,-0.200,0.005
38.186,-0.190,0.005
38.189,-0.200,-0.020
38.192,-0.210,-0.015
38.194,-0.210,0.000
38.197,-0.195,0.010
38.200,-0.175,0.020
38.203,-0.185,0.010
38.206,-0.200,0.005
38.208,-0.210,-0.005
38.211,-0.210,0.015
38.214,-0.205,0.015
38.217,-0.195,0.010
38.219,-0.190,0.015
38.222,-0.210,-0.005
38.225,-0.210,-0.010
38.228,-0.215,-0.005
38.231,-0.210,0.015
38.233,-0.190,0.015
38.236,-0.210,-0.005
38.239,-0.230,-0.025
38.242,-0.235,-0.020
38.244,-0.235,0.000
38.247,-0.220,0.010
38.250,-0.205,0.005
38.253,-0.220,-0.010
38.256,-0.220,-0.025
38.258,-0.240,-0.025
38.261,-0.240,-0.010
38.264,-0.245,0.000
38.267,-0.235,-0.005
38.269,-0.225,-0.020
38.272,-0.240,-0.030
38.275,-0.250,-0.010
38.278,-0.270,-0.005
38.281,-0.250,-0.010
38.283,-0.230,-0.015
38.286,-0.240,-0.020
38.289,-0.245,-0.035
38.292,-0.270,-0.015
38.294,-0.255,-0.010
38.297,-0.245,0.000
38.300,-0.235,0.000
38.303,-0.250,-0.020
38.306,-0.265,-0.020
38.308,-0.260,-0.030
